============================================================
CICERO FULL CORPUS ANALYSIS (Stanza Lemmatization)
Source: Latin Library (138 files)
============================================================

Target Check: ('timor', 'afficio') = 0

Pair                           | Count
('apud', 'cum')                |     7
('aut', 'fortuna')             |     7
('neque', 'possum')            |     7
('dico', 'quamquam')           |     7
('et', 'pars')                 |     7
('duo', 'genus')               |     7
('desum', 'non')               |     7
('.', 'elego')                 |     7
('possum', 'puto')             |     7
(',', 'naufragia')             |     7
('ille', 'laudo')              |     7
('ille', 'sententia')          |     7
('ab', 'philosophus')          |     7
('intellego', 'sed')           |     7
('.', 'consto')                |     7
('imitor', 'qui')              |     7
('bonus', 'quis')              |     7
('dico', 'dolor')              |     7
('cum', 'magne')               |     7
('bonum', 'ego')               |     7
('enim', 'iste')               |     7
('multitudo', 'sum')           |     7
('autem', 'multitudo')         |     7
('nisi', 'omnis')              |     7
('possum', 'unus')             |     7
('?', 'unus')                  |     7
(',', 'supra')                 |     7
('delecto', 'si')              |     7
('capio', 'qui')               |     7
('contemno', 'is')             |     7
('potestas', 'sum')            |     7
('et', 'nunc')                 |     7
('modus', 'nullus')            |     7
('audio', 'ipse')              |     7
('ut', 'vel')                  |     7
('summus', 'vel')              |     7
('.', 'desidero')              |     7
('ego', 'probo')               |     7
('non', 'verba')               |     7
('dico', 'locus')              |     7
('is', 'locus')                |     7
('hic', 'totus')               |     7
('(', 'desum')                 |     7
('sane', 'ut')                 |     7
('idem', 'tamen')              |     7
('scio', 'tu')                 |     7
('is', 'scio')                 |     7
('de', 'quidem')               |     7
('comparo', 'hic')             |     7
('commodus', 'et')             |     7
('liber', 'tum')               |     7
('.', 'unde')                  |     7
('etiam', 'ita')               |     7
('ex', 'suus')                 |     7
('sum', 'tollo')               |     7
('aut', 'omnis')               |     7
('in', 'quantum')              |     7
('is', 'natura')               |     7
('ipse', 'natura')             |     7
('ab', 'suus')                 |     7
(';', 'debeo')                 |     7
('igitur', 'si')               |     7
('error', 'sum')               |     7
('mens', 'sum')                |     7
('idem', 'ratio')              |     7
('desum', 'et')                |     7
('nemo', 'possum')             |     7
(',', 'glorio')                |     7
(')', 'nihil')                 |     7
('praedico', 'sum')            |     7
('noceo', 'qui')               |     7
('et', 'patior')               |     7
('ille', 'maxus')              |     7
('et', 'maxus')                |     7
(',', 'num')                   |     7
('etiam', 'vir')               |     7
('autem', 'beatus')            |     7
('autem', 'bonum')             |     7
('consilium', 'qui')           |     7
('hic', 'tam')                 |     7
('tam', 'tu')                  |     7
('ipse', 'tam')                |     7
('inter', 'ipse')              |     7
(',', 'soluo')                 |     7
('et', 'prae')                 |     7
('fero', 'sui')                |     7
('dico', 'ne')                 |     7
('(', 'licet')                 |     7
(',', 'lubo')                  |     7
('addo', 'etiam')              |     7
('ne', 'possum')               |     7
('?', 'ne')                    |     7
('exspeto', 'qui')             |     7
('accipio', 'is')              |     7
('(', 'ita')                   |     7
('numerus', 'qui')             |     7
(',', 'stultus')               |     7
(',', 'excito')                |     7
('duco', 'is')                 |     7
('ille', 'iste')               |     7
('iste', 'quidem')             |     7
('ille', 'vita')               |     7
('quidem', 'vita')             |     7
('aut', 'nullus')              |     7
('autem', 'volo')              |     7
('ille', 'princeps')           |     7
(':', 'animus')                |     7
(';', 'similis')               |     7
('autem', 'facio')             |     7
(';', 'virus')                 |     7
('(', 'etenim')                |     7
(')', 'etenim')                |     7
('!', 'sum')                   |     7
('.', 'conficio')              |     7
(':', 'atque')                 |     7
('aliquis', 'sui')             |     7
('laus', 'ut')                 |     7
('alius', 'sui')               |     7
('alius', 'idem')              |     7
('certe', 'enim')              |     7
(',', 'xenocratus')            |     7
('ille', 'ita')                |     7
('hic', 'nescio')              |     7
('etiam', 'nos')               |     7
('nullus', 'umquam')           |     7
(';', 'desum')                 |     7
('puto', 'sui')                |     7
('contineo', 'is')             |     7
('consulatus', 'et')           |     7
(';', 'forto')                 |     7
('non', 'respondeo')           |     7
('crassus', 'p.')              |     7
('facio', 'ita')               |     7
(',', 'marius')                |     7
('cum', 'gloria')              |     7
('facio', 'nam')               |     7
('praesto', 'qui')             |     7
(')', 'annus')                 |     7
('annus', 'nascor')            |     7
(',', 'occupo')                |     7
('.', 'urbs')                  |     7
('in', 'propter')              |     7
('.', 'quin')                  |     7
('etiam', 'ne')                |     7
('et', 'pater')                |     7
('autem', 'suus')              |     7
('ad', 'sic')                  |     7
(',', 'interficio')            |     7
(',', 'risus')                 |     7
('facio', 'nihil')             |     7
('igitur', 'inquam')           |     7
("'o", ',')                    |     7
('.', 'diligenter')            |     7
('declaro', 'sum')             |     7
('atque', 'semper')            |     7
('atque', 'ne')                |     7
('ad', 'iustitia')             |     7
('aetas', 'idem')              |     7
(',', 'salvus')                |     7
('ab', 'puer')                 |     7
('et', 'puer')                 |     7
('etiam', 'nihil')             |     7
('quam', 'suus')               |     7
('alius', 'suus')              |     7
(';', 'quisque')               |     7
('(', 'cognosco')              |     7
('cognosco', 'ego')            |     7
('amicitia', 'sum')            |     7
(':', 'habeo')                 |     7
('et', 'plane')                |     7
(':', 'ex')                    |     7
(',', 'quaestor')              |     7
('in', 'insum')                |     7
('.', 'civitas')               |     7
(',', 'doctus')                |     7
(',', 'didico')                |     7
('sum', 'unde')                |     7
('doctrina', 'et')             |     7
('et', 'iniurius')             |     7
('.', 'plenus')                |     7
('is', 'ostendo')              |     7
('enim', 'nos')                |     7
(',', 'cogitatio')             |     7
('ex', 'fructus')              |     7
('inter', 'multus')            |     7
('motus', 'qui')               |     7
('gravitas', 'qui')            |     7
('.', 'inferus')               |     7
('mens', 'qui')                |     7
(',', 'brevitas')              |     7
